"Gussng","Dffclt","Dscrmn"
0.00142839871136935,-2.27847653488519,1.35470521617989
0.000447917634431809,-1.99930756468207,1.32795242178914
0.0872164596726148,-0.946150268879134,1.06547621735885
0.324770073694579,1.04652998474573,0.926917165382898
0.293389578781857,0.102069736582293,17.3202942646814
0.306603937829222,-0.263059754196004,1.46055972646758
0.0026377858913842,-1.3549279894049,1.69821623425865
0.322489204875535,0.165656100663665,1.6307514865163
0.0023587855415228,-2.31649981713331,1.91418895188877
0.0664221132233675,-0.636943601914644,1.3765391414725
